x,y,topo,res_1,res_2,res_3,res_4,res_5,res_6,res_7,res_8,res_9,res_10,res_11,res_12,dep_top_1,dep_top_2,dep_top_3,dep_top_4,dep_top_5,dep_top_6,dep_top_7,dep_top_8,dep_top_9,dep_top_10,dep_top_11,dep_top_12,dep_bot_1,dep_bot_2,dep_bot_3,dep_bot_4,dep_bot_5,dep_bot_6,dep_bot_7,dep_bot_8,dep_bot_9,dep_bot_10,dep_bot_11,dep_bot_12
108911.6,453082,-5.21,91.06,87.25,75.7,61.37,47.6,35.91,26.65,19.66,14.59,11.09,8.86,7.63,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
108912.6,453081.9,-5.21,86.3,82.17,71.49,58.23,45.38,34.38,25.61,18.97,14.14,10.79,8.63,7.42,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
108913.5,453081.6,-5.19,79.23,77.15,68.14,56.12,44.05,33.52,25.03,18.55,13.83,10.53,8.36,7.03,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
108914.4,453081.1,-5.18,73.66,71.61,63.72,52.9,41.82,31.99,23.99,17.84,13.33,10.15,8.02,6.7,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
108915.1,453080.4,-5.17,69.14,66.8,59.6,49.79,39.61,30.47,22.95,17.12,12.81,9.74,7.66,6.38,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
108915.6,453079.5,-5.16,63.32,61.21,54.91,46.25,37.09,28.72,21.74,16.27,12.19,9.26,7.24,5.88,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
108916,453078.6,-5.14,56.73,55.11,49.96,42.57,34.5,26.95,20.53,15.43,11.58,8.79,6.83,5.47,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
108916.4,453077.7,-5.15,51,49.22,44.93,38.67,31.66,24.95,19.15,14.49,10.92,8.29,6.42,5.18,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
108916.8,453076.8,-5.16,45.55,44.09,40.37,34.94,28.8,22.86,17.66,13.44,10.17,7.73,5.96,4.78,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
108917.2,453075.8,-5.14,41.21,40.34,37.3,32.59,27.08,21.63,16.79,12.8,9.69,7.34,5.6,4.3,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
108917.6,453074.9,-5.15,38.37,37.54,34.97,30.81,25.78,20.69,16.12,12.31,9.32,7.04,5.32,3.96,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
108917.9,453074,-5.12,35.96,35.14,33.12,29.46,24.83,20.04,15.67,12,9.09,6.85,5.15,3.8,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
108918.2,453073,-5.15,32.7,32.61,30.99,27.64,23.34,18.89,14.82,11.4,8.67,6.56,4.95,3.78,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
108918.5,453072.1,-5.13,28.92,30.19,29.72,27.01,23.07,18.78,14.78,11.38,8.65,6.54,4.93,3.62,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
108918.8,453071.1,-5.16,26.85,29.58,28.8,25.95,22.04,17.91,14.1,10.88,8.31,6.32,4.79,3.59,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
108919.1,453070.2,-5.23,31.42,31.2,28.79,25.08,20.87,16.79,13.19,10.21,7.85,6.04,4.65,3.79,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
108919.4,453069.2,-5.22,35.72,34.18,31.01,26.67,21.99,17.56,13.71,10.57,8.11,6.24,4.85,3.92,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
108919.7,453068.2,-5.21,39.54,37.39,33.43,28.44,23.25,18.44,14.33,11,8.42,6.48,5.08,4.14,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
108919.9,453067.3,-5.24,41.24,38.36,33.77,28.41,23.07,18.24,14.18,10.92,8.4,6.52,5.17,4.45,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
108920.1,453066.3,-5.23,39.99,38.15,34.02,28.82,23.46,18.57,14.43,11.11,8.56,6.65,5.27,4.39,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
108920.3,453065.3,-5.21,38.91,38.31,34.77,29.72,24.28,19.22,14.92,11.47,8.81,6.84,5.4,4.29,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
108920.6,453064.3,-5.23,41.42,39.73,35.55,30.1,24.46,19.32,14.99,11.54,8.9,6.94,5.51,4.54,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
108920.8,453063.4,-5.23,45.36,42.54,37.6,31.58,25.51,20.06,15.51,11.92,9.19,7.16,5.69,4.74,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
108920.9,453062.4,-5.22,50.38,46.2,40.39,33.64,26.99,21.09,16.23,12.42,9.54,7.42,5.87,4.75,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
108921,453061.4,-5.21,55.33,50.36,43.8,36.3,28.95,22.49,17.2,13.09,10.01,7.75,6.11,4.78,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
108921.2,453060.4,-5.2,58.35,53.29,46.08,37.98,30.17,23.36,17.84,13.56,10.37,8.05,6.37,5.09,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
108921.3,453059.4,-5.19,61.42,56.49,48.87,40.2,31.85,24.6,18.74,14.23,10.87,8.45,6.71,5.47,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
108921.4,453058.4,-5.19,63.53,58.7,50.73,41.64,32.93,25.41,19.34,14.69,11.25,8.76,7.01,5.84,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
108921.4,453057.4,-5.19,65.12,60.35,52.1,42.71,33.74,26.02,19.81,15.06,11.55,9.03,7.27,6.09,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
108921.5,453056.4,-5.21,66.09,60.32,51.64,42.18,33.3,25.72,19.64,15,11.57,9.12,7.43,6.38,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
108921.7,453055.5,-5.21,66.16,60.34,51.75,42.37,33.53,25.96,19.87,15.22,11.78,9.32,7.64,6.66,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
108922.3,453054.8,-5.21,64.04,58.63,50.68,41.82,33.3,25.91,19.93,15.33,11.92,9.47,7.81,7.01,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
108923.3,453054.5,-5.18,59.1,55.54,49.37,41.6,33.52,26.22,20.2,15.53,12.06,9.56,7.84,6.68,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
108924.3,453054.2,-5.23,52.94,49.47,44.33,37.54,30.43,23.99,18.66,14.51,11.39,9.14,7.56,6.4,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
108925.3,453054.2,-5.27,49.29,46.08,40.86,34.37,27.84,22.04,17.28,13.56,10.78,8.74,7.29,6.26,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
108926.2,453054.4,-5.27,51.01,47.12,41.34,34.56,27.89,22.04,17.26,13.55,10.77,8.74,7.28,6.29,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
108927.2,453054.5,-5.22,55.46,51.13,45.06,37.66,30.25,23.72,18.41,14.3,11.25,9.03,7.46,6.29,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
108928.2,453054.7,-5.25,55.59,50.7,43.87,36.2,28.92,22.67,17.65,13.79,10.91,8.82,7.33,6.42,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
108929.1,453055.1,-5.26,54.6,50.06,43.16,35.51,28.32,22.2,17.29,13.52,10.72,8.68,7.22,6.21,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
108929.9,453055.6,-5.24,55.61,50.84,43.51,35.6,28.28,22.11,17.2,13.44,10.64,8.61,7.17,6.1,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
108930.7,453056.3,-5.25,57.05,50.84,42.83,34.73,27.51,21.52,16.78,13.16,10.46,8.49,7.11,6.3,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
108931.4,453057,-5.29,52.73,46.11,38.56,31.29,24.93,19.69,15.52,12.32,9.9,8.12,6.88,6.45,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
108932,453057.8,-5.28,45.45,41.04,34.98,28.78,23.17,18.45,14.65,11.69,9.44,7.77,6.57,5.85,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
108932.5,453058.7,-5.29,39.07,35.68,30.84,25.69,20.92,16.83,13.5,10.86,8.84,7.31,6.17,5.25,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
108932.9,453059.6,-5.31,35.46,32.6,28.29,23.7,19.42,15.74,12.7,10.29,8.41,6.98,5.9,4.98,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
108933.2,453060.6,-5.28,34.47,32.11,27.96,23.47,19.26,15.62,12.62,10.23,8.36,6.92,5.82,5.05,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
108933.4,453061.5,-5.25,31.74,30.59,27.07,22.93,18.94,15.41,12.48,10.12,8.27,6.83,5.72,4.87,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
108933.5,453062.5,-5.24,28.82,28.12,25.38,21.81,18.2,14.92,12.14,9.88,8.09,6.7,5.59,4.65,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
108933.4,453063.5,-5.22,27.43,26.52,24.2,21.03,17.7,14.6,11.93,9.73,7.99,6.62,5.53,4.53,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
108933.1,453064.5,-5.19,29.05,26.86,24.24,21.05,17.74,14.65,11.98,9.78,8.02,6.65,5.58,4.61,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
108932.6,453065.4,-5.15,32.38,28.63,25.39,21.97,18.5,15.27,12.46,10.14,8.29,6.86,5.77,4.88,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
108932,453066.1,-5.12,33.6,29.58,25.85,22.35,18.88,15.63,12.77,10.39,8.48,7.01,5.92,5.19,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
108931.3,453066.9,-5.12,30.76,27.24,24.06,21.05,18,15.07,12.43,10.19,8.37,6.95,5.92,5.33,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
108930.6,453067.5,-5.15,26.77,23.79,21.54,19.17,16.61,14.07,11.72,9.7,8.03,6.72,5.79,5.38,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
108929.7,453068.1,-5.2,22.63,20.94,19.34,17.39,15.2,12.98,10.9,9.09,7.58,6.38,5.53,5.16,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
108928.9,453068.6,-5.19,20.33,19.3,18.04,16.37,14.43,12.39,10.45,8.73,7.29,6.13,5.27,4.72,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
108928.1,453069.2,-5.21,19.07,18.35,17.16,15.58,13.74,11.81,9.98,8.34,6.96,5.84,4.98,4.35,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
108927.3,453069.8,-5.18,17.67,17.72,16.87,15.48,13.73,11.84,9.98,8.31,6.89,5.74,4.82,3.97,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
108926.5,453070.4,-5.17,17.1,17.36,16.83,15.59,13.88,11.96,10.07,8.36,6.89,5.7,4.73,3.91,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
108925.8,453071.1,-5.16,17.73,17.96,17.53,16.25,14.43,12.38,10.37,8.55,7,5.73,4.71,3.97,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
108925.1,453071.8,-5.13,19.75,19.73,19.23,17.72,15.59,13.25,10.97,8.94,7.23,5.84,4.74,3.82,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
108924.5,453072.6,-5.13,22.39,22.67,21.62,19.47,16.79,14.02,11.44,9.2,7.36,5.88,4.72,3.71,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
108924.1,453073.5,-5.15,26.19,26.52,24.43,21.36,18,14.76,11.87,9.43,7.46,5.92,4.72,3.74,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
108923.8,453074.5,-5.18,32.05,30.73,27.26,23.21,19.17,15.47,12.29,9.67,7.59,5.99,4.78,3.96,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
108923.5,453075.4,-5.2,38.99,35.42,30.66,25.63,20.84,16.6,13.03,10.16,7.9,6.19,4.94,4.25,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
108923.2,453076.4,-5.17,47.17,41.11,35.13,29,23.29,18.32,14.2,10.92,8.39,6.49,5.1,4.35,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
108923.2,453077.4,-5.12,54.55,47.57,40.64,33.5,26.7,20.76,15.87,12.01,9.08,6.89,5.29,4.12,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
108923,453078.4,-5.09,57.47,52.01,44.73,36.86,29.26,22.59,17.11,12.82,9.58,7.19,5.44,4.08,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
108922.8,453079.4,-5.1,60.39,55.84,48.31,39.71,31.38,24.08,18.12,13.49,10.01,7.45,5.59,4.22,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
108922.6,453080.3,-5.1,63.34,59.81,52.02,42.69,33.58,25.62,19.16,14.17,10.44,7.72,5.75,4.28,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
108922.5,453081.3,-5.14,66.7,61.86,52.97,43.05,33.65,25.59,19.1,14.12,10.42,7.72,5.76,4.37,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
108922.3,453082.3,-5.15,70.34,64.25,54.77,44.35,34.58,26.24,19.56,14.44,10.65,7.9,5.92,4.52,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
108922,453083.3,-5.15,75.42,69.02,59.11,47.94,37.34,28.26,20.99,15.44,11.34,8.38,6.27,4.76,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
108922,453084.2,-5.14,79.89,73.7,63.49,51.66,40.25,30.41,22.53,16.52,12.1,8.93,6.68,5.09,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
108922.2,453085.2,-5.15,82.19,75.96,65.57,53.43,41.68,31.52,23.37,17.16,12.59,9.32,7.02,5.52,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
108922.5,453086.2,-5.15,83.97,78.13,67.93,55.63,43.51,32.94,24.44,17.95,13.19,9.78,7.38,5.82,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
108922.9,453087.1,-5.15,88.11,81.51,70.91,58.14,45.49,34.44,25.54,18.75,13.79,10.24,7.72,6.02,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
108923.2,453088,-5.1,96.74,89.62,79.73,66.19,51.99,39.26,28.92,21.05,15.32,11.29,8.5,6.12,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
108923.7,453088.9,-5.1,99.35,93.96,83.69,69.58,54.71,41.35,30.49,22.22,16.22,12.02,9.14,7.04,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
108924.3,453089.7,-5.13,101.1,95.89,84.57,69.78,54.68,41.35,30.6,22.44,16.52,12.4,9.66,8.22,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
108925,453090.4,-5.15,104.4,98.37,86.12,70.69,55.24,41.77,30.97,22.8,16.88,12.79,10.18,9.14,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
108925.9,453090.9,-5.18,105.9,98.49,85.86,70.2,54.77,41.43,30.77,22.72,16.9,12.91,10.43,9.48,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
108926.8,453091.2,-5.22,100.5,92.76,79.76,64.75,50.48,38.31,28.63,21.32,16.03,12.42,10.22,9.52,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
108927.8,453091.3,-5.22,92.69,87.42,76.22,62.48,49.03,37.36,27.99,20.87,15.71,12.17,9.99,9.01,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
108928.7,453091,-5.2,84.89,83.15,74.12,61.65,48.78,37.31,27.97,20.81,15.59,11.98,9.71,8.55,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
108929.6,453090.5,-5.2,79.29,77.39,69.58,58.38,46.52,35.76,26.88,20.02,14.99,11.48,9.21,7.95,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
108930.4,453089.9,-5.2,75.5,73.23,66.03,55.69,44.59,34.4,25.91,19.3,14.42,10.98,8.71,7.5,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
108931,453089.1,-5.15,70.91,70.55,65.17,55.96,45.26,35.03,26.33,19.48,14.38,10.75,8.29,6.72,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
108931.6,453088.3,-5.17,62.98,63.42,59.2,51.28,41.78,32.53,24.54,18.19,13.42,9.98,7.59,6.03,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
108932.2,453087.5,-5.16,54.99,57.33,54.86,48.34,39.82,31.19,23.59,17.47,12.82,9.43,7.02,5.31,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
108932.8,453086.7,-5.14,49.96,53.55,52.53,47.08,39.18,30.85,23.35,17.24,12.57,9.15,6.68,4.89,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
